"ID","FACILITY_NAME","STREET_ADDRESS","CITY_NAME","COUNTY_NAME","STATE_COUNTY_FIPS_CODE","STATE_ABBR","ZIP_CODE","REGION","FAC_CLOSED_IND","MAIL_NAME","MAIL_STREET_ADDRESS","MAIL_CITY","MAIL_STATE_ABBR","MAIL_PROVINCE","MAIL_COUNTRY","MAIL_ZIP_CODE","ASGN_FEDERAL_IND","ASGN_AGENCY","FRS_ID","PARENT_CO_DB_NUM","PARENT_CO_NAME","FAC_LATITUDE","FAC_LONGITUDE","PREF_LATITUDE","PREF_LONGITUDE","PREF_ACCURACY","PREF_COLLECT_METH","PREF_DESC_CATEGORY","PREF_HORIZONTAL_DATUM","PREF_SOURCE_SCALE","PREF_QA_CODE","ASGN_PARTIAL_IND","ASGN_PUBLIC_CONTACT","ASGN_PUBLIC_PHONE","ASGN_PUBLIC_CONTACT_EMAIL","BIA_CODE","STANDARDIZED_PARENT_COMPANY","ASGN_PUBLIC_PHONE_EXT","EPA_REGISTRY_ID"
"15104HRSCH13THB","HARSCO METALS - BRI","13TH & BRADDOCK AVE C/O USS","BRADDOCK","ALLEGHENY",42003,"PA",15104,3,0,"HARSCO METALS - BRI","300 SEVEN FIELDS BLVD","SEVEN FIELDS","PA",NA,NA,"16046","C",NA,NA,"003952009","HARSCO CORP",402350,795135,NA,NA,NA,NA,NA,NA,NA,NA,1,"GLENN HUNDERTMARK",7247416662,NA,NA,"HARSCO CORP",NA,110020515897
"15147HSKLL231HA","HASKELL SENATOR INTERNATIONAL","231 HASKELL LN","VERONA","ALLEGHENY",42003,"PA",151473904,3,0,"HASKELL SENATOR INTERNATIONAL","231 HASKELL LN","VERONA","PA",NA,NA,"15147-3904","C",NA,NA,"004318838","HASKELL SENATOR INTERNATIONAL",403110,794840,40.519444,79.811111,150,"UN","UN","1","U","1010",0,"RICK PRESSLEY",4128286000,NA,NA,NA,NA,NA
"1522WVRCHM3499G","LANXESS CORP NEVILLE ISLAND","3499 GRAND AVE","PITTSBURGH","ALLEGHENY",42003,"PA",15225,3,0,"LANXESS CORP NEVILLE ISLAND","3499 GRAND AVE","PITTSBURGH","PA",NA,NA,"15225","C",NA,NA,"145858770","LANXESS CORP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"PAUL FEREK",4128091183,"PAUL.FEREK@LANXESS.COM",NA,"LANXESS CORP",NA,110010616814
"1513WMCKSP314TH","DB PIPE LLC","301 4TH AVE","MCKEESPORT","ALLEGHENY",42003,"PA",15132,3,0,"DB PIPE LLC","5790 KENNEDY AVE","EXPORT","PA",NA,NA,"15632","C",NA,NA,"004373981","DURA-BOND INDUSTRIES INC",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"JOHN HOPPER",7243874307,"JOHN.HOPPER@DURA-BOND.COM",NA,"DURA-BOND INDUSTRIES INC",NA,110043593956
"15201SHRCH2917S","SHORE CORP","2917 SPRUCE WAY","PITTSBURGH","ALLEGHENY",42003,"PA",15201,3,0,"SHORE CORP","2305 DUSS AVENUE, SUITE 3","AMBRIDGE","PA",NA,NA,"15003","C",NA,NA,"808546600","SHORE CORP",402733,795830,NA,NA,NA,NA,NA,NA,NA,NA,0,"STUART G. HAMMERSCHMIDT",4124713330,"SHAMMERSCHMIDT@SHORECORPORATION.COM",NA,"SHORE CORP",NA,110000329476
"15017NCSNC3039W","GE IONICS BRIDGEVILLE","3039 WASHINGTON PIKE","BRIDGEVILLE","ALLEGHENY",42003,"PA",15017,3,0,"GE IONICS BRIDGEVILLE","3039 WASHINGTON PIKE","BRIDGEVILLE","PA",NA,NA,"15017","C",NA,NA,"1367960","GE CO",422100,800500,40.351207,80.11398,150,"A1","PG","1","J","1000",0,"JAMES BAIRD",7247430270,NA,NA,NA,NA,110000328761
"15239RBCNC100SA","ROBICON CORP","100 SAGAMORE HILL RD","PITTSBURGH","ALLEGHENY",42003,"PA",15239,3,0,"ROBICON CORP","100 SAGAMORE HILL RD","PITTSBURGH","PA",NA,NA,"15239","C",NA,NA,"005145958","BARBER-COLEMAN CO",NA,NA,40.4842,79.7355,11000,"Z1","UN","1","U","0000",0,NA,NA,NA,NA,NA,NA,NA
"15230DLXCH615MC","DELUXE CHECK PRINTERS INC","615 MCMICHAEL RD","PITTSBURGH","ALLEGHENY",42003,"PA",152059724,3,0,"DELUXE CHECK PRINTERS INC.","P.O. BOX 2852","PITTSBURGH","PA",NA,NA,"15230-2852","C",NA,NA,"006148597","DELUXE CORP",402642,800810,40.445,80.136111,150,"UN","UN","1","U","1010",0,"PHIL GENTRY",4127882105,NA,NA,NA,NA,NA
"15024MLLNN1105C","TMG ELECTRONICS","1105 CHESWICK","CHESWICK","ALLEGHENY",42003,"PA",15024,3,0,"TMG ELECTRONICS","1105 CHESWICK","CHESWICK","PA",NA,NA,"15024","C",NA,NA,NA,"MBG TECHNOLOGIES INC",403225,794829,NA,NA,NA,NA,NA,NA,NA,NA,0,"DAVID  TOMAN",7242747741,"TOMAN.D@1TMG.COM",NA,NA,NA,110006900906
"15201CYTMP31STS","PITTSBURGH FLATROLL CO","31ST ST & AVRR","PITTSBURGH","ALLEGHENY",42003,"PA",15201,3,0,"PITTSBURGH FLATROLL CO","31ST ST & AVRR","PITTSBURGH","PA",NA,NA,"15201","C",NA,NA,"108904855","FARRELL & CO",402741,795804,40.461389,79.967778,11000,"UN","UN","1","U","1000",0,"MATT GRANDINETTE",7249413500,NA,NA,NA,NA,NA
"15014LLGHNRIVER","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","100 RIVER RD","BRACKENRIDGE","ALLEGHENY",42003,"PA",15014,3,0,"ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","100 RIVER RD","BRACKENRIDGE","PA",NA,NA,"15014","C",NA,NA,"949262737","ALLEGHENY TECHNOLOGIES INC",403622,794352,40.606111,79.731111,500,"UN","UN","1","U","1010",0,"GILLESPIE,NATALIE C",4123942850,"NATALIE.GILLESPIE@ATIMETALS.COM",NA,"ALLEGHENY TECHNOLOGIES INC",NA,110000328734
"15225CLGNC200NE","CALGON CARBON CORP NEVILLE ISLAND PLANT","200 NEVILLE RD","PITTSBURGH","ALLEGHENY",42003,"PA",15225,3,0,"CALGON CARBON CORP NEVILLE ISLAND PLANT","200 NEVILLE RD","PITTSBURGH","PA",NA,NA,"15225","C",NA,NA,"174708540","KURARAY HOLDINGS LTD",402902,800443,40.5083,80.1267,150,"A1","PG","1","J","1000",0,"TONY FELICIANO",4127876794,"TONY.FELICIANO@KURARAY.COM",NA,"KURARAY HOLDINGS LTD",NA,110000329617
"15225CLRWT5605G","CLEARWATER INC","5605 GRAND AVE","PITTSBURGH","ALLEGHENY",42003,"PA",15225,3,1,"CLEARWATER INC","5605 GRAND AVE","PITTSBURGH","PA",NA,NA,"15225","C",NA,NA,NA,NA,403037,800748,40.510278,80.13,11000,"UN","UN","1","U","1000",0,"MARK J WANNER",7243181014,NA,NA,NA,NA,NA
"15225VLCNM4100G","AMG RESOURCES CORP","4100 GRAND AVE","PITTSBURGH","ALLEGHENY",42003,"PA",152251516,3,0,"AMG RESOURCES CORP","4100 GRAND AVE","PITTSBURGH","PA",NA,NA,"15225-1516","C",NA,NA,"185112661","AMG RESOURCES CORP",403037,800703,40.510278,80.1175,150,"UN","UN","1","U","1010",0,"LOUIS D. DEFABIO",4127777341,NA,NA,NA,NA,NA
"1502WFLBGS221SW","FLABEG SOLAR US CORPORATION","2201 SWEENEY DRIVE","CLINTON","ALLEGHENY",42003,"PA",15026,3,0,"FLABEG SOLAR US CORPORATION","2201 SWEENEY DRIVE","CLINTON","PA",NA,NA,"15026","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WILLIAM E. OTTO",7248994610,"BILL.OTTO@FLABEG.COM",NA,"FLABEG SOLAR US CORP",NA,110039279269
"1523WCHSCR21ZET","CHASE CORP - PITTSBURGH","201 ZETA DRIVE","PITTSBURGH","ALLEGHENY",42003,"PA",15238,3,0,"CHASE CORP - PITTSBURGH","201 ZETA DRIVE","PITTSBURGH","PA",NA,NA,"15238","C",NA,NA,"001359769","CHASE CORP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JOHN MARINE",4017225500,"JMARINE@CHASECORP.COM",NA,"CHASE CORP",7801,110043693731
"15112WSTNG700BR","INTERVALA - PITTSBURGH","700 BRADDOCK AVE","EAST PITTSBURGH","ALLEGHENY",42003,"PA",15112,3,0,"INTERVALA - PITTSBURGH","700 BRADDOCK AVE","EAST PITTSBURGH","PA",NA,NA,"15112","C",NA,NA,NA,NA,402356,794954,40.398889,79.831667,150,"UN","UN","1","U","1010",0,"DAMIAN ESSEL",4124294849,"DAMIAN.ESSEL@INTERVALA.COM",NA,NA,NA,110002342812
"15110DRBND5NLIN","DURA-BOND COATING INC","5 N LINDEN","DUQUESNE","ALLEGHENY",42003,"PA",15110,3,0,"DURA-BOND COATING INC","5 N LINDEN","DUQUESNE","PA",NA,NA,"15110","C",NA,NA,"004373981","DURA-BOND INDUSTRIES INC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JOHN HOPPER",7243874307,"JOHN.HOPPER@DURA-BOND.COM",NA,"DURA-BOND INDUSTRIES INC",NA,110045319641
"1523WLBCHM2WILL","LABCHEM INC","200 WILLIAM PITT WAY","PITTSBURGH","ALLEGHENY",42003,"PA",152381328,3,1,"LABCHEM INC","200 WILLIAM PITT WAY","PITTSBURGH","PA",NA,NA,"15238-1328","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"PATRICK MAHER",4128265230,"PATRICKM@LABCHEM.COM",NA,"LABCHEM INC",NA,110002450160
"15134DRBND3200Y","DURA-BOND COATING","3200 YOUGHIOGHENY RIVER RD","LIBERTY BOROUGH","ALLEGHENY",42003,"PA",15134,3,1,"DURA-BOND COATING","PO BOX 698","MCKEESPORT","PA",NA,NA,"15134","C",NA,NA,"004373981","DURA-BOND INDUSTRIES INC.",401934,795048,40.326111,79.846667,99999,"UN","UN","U","U","0000",0,"JOHN HOPPER",7243270280,"JHOPPER@DURA-BOND.COM",NA,"DURA-BOND INDUSTRIES INC",NA,110001022893
"15051MDRDNMEDRA","MEDRAD INC","1 MEDRAD DR","INDIANOLA","ALLEGHENY",42003,"PA",15051,3,0,"MEDRAD INC","1 MEDRAD DR","INDIANOLA","PA",NA,NA,"15051","C",NA,NA,"064960248","BAYER GROUP",403029,795148,40.568056,79.857778,500,"UN","UN","1","U","1010",0,"LUANNE RADERMARCHER",7249407968,"LRADERMERCHER@MEDRAD.COM",NA,NA,NA,110000328967
"15321TMZDM100PA","ATOMIZED MATERIALS CO INC","205 PARKS ROAD,  S FAYETTE TOWNSHIP","MC DONALD","ALLEGHENY",42003,"PA",15057,3,0,"ATOMIZED MATERIALS CO INC","PO BOX 299 WASHINGTON COUNTY","CECIL","PA",NA,NA,"153210299","C",NA,NA,NA,NA,402019,801021,40.338611,80.1725,11000,"UN","UN","1","U","1000",0,"SAMUEL E. PUGLISI",4122217020,"SEPUGLISI@ATOMIZEDMATERIALS.NET",NA,NA,NA,110000329911
"15122LBRTY1575L","LIBERTY PULTRUSIONS","1575 LEBANON SCHOOL RD","WEST MIFFLIN","ALLEGHENY",42003,"PA",15122,3,0,"LIBERTY PULTRUSIONS","1575 LEBANON SCHOOL RD","WEST MIFFLIN","PA",NA,NA,"15122","C",NA,NA,NA,NA,402046,795322,40.346111,79.889444,150,"UN","UN","1","U","1010",0,"DAVID GRIFFITH",4124668611,"DGRIFFITH@LIBERTYPULTRUSIONS.COM",NA,NA,NA,110000329305
"15205CRCBL6003C","CRUCIBLE RESEARCH","6003 CAMPBELLS RUN RD","PITTSBURGH","ALLEGHENY",42003,"PA",152051022,3,0,"CRUCIBLE RESEARCH","6003 CAMPBELLS RUN RD","PITTSBURGH","PA",NA,NA,"15205-1022","C",NA,NA,"118508878","CRUCIBLE MATERIALS CORP",402650,800941,NA,NA,NA,NA,NA,NA,NA,NA,0,"BLAIR SHAFFER",4129232955,NA,NA,NA,NA,NA
"15139FFVLN10ANN","AFFIVAL INC","10 ANN ST BUILDING 12","OAKMONT","ALLEGHENY",42003,"PA",15139,3,0,"AFFIVAL INC","10 ANN ST BUILDING 12","OAKMONT","PA",NA,NA,"15139","C",NA,NA,NA,"DEGUSSA AG",403110,795046,40.5183,79.842444,5000,"C2","UN","1","U","0000",0,"JUDITH A. BELL",7242651766,NA,NA,NA,NA,NA
"1506WDCTMT152IN","DUCTMATE INDUSTRIES","1502 INDUSTRIAL DR","MONONGAHELA","ALLEGHENY",42003,"PA",15063,3,0,"DUCTMATE INDUSTRIES","1502 INDUSTRIAL DR","MONONGAHELA","PA",NA,NA,"15063","C",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"PAXTON BUCHERAL",7243101054,"PBUCHERAL@DMICOMPANIES.COM",NA,NA,NA,110060152659
"1520WQNNRG3239T","AQUION ENERGY INC","32 39TH ST","PITTSBURGH","ALLEGHENY",42003,"PA",15201,3,0,"AQUION ENERGY INC","32 39TH ST","PITTSBURGH","PA",NA,NA,"15201","C",NA,NA,NA,"AQUION ENERGY INC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MR. RICH WALKER",7246135347,"RWALKER@AQUION-ENERGY.COM",NA,"AQUION ENERGY INC",NA,110043453312
"1520WLFRGC161CH","LAFARGE RMX","1601 CHARTIERS VALLEY LN","PITTSBURGH","ALLEGHENY",42003,"PA",15205,3,0,"LAFARGE RMX","PO BOX 44109","PITTSBURGH","PA",NA,NA,"15205","C",NA,NA,NA,"LAFARGEHOLCIM NA INC",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"ALLYSON ZURAWSKI, PE",7162435612,"ALLYSON.ZURAWSKI@LAFARGEHOLCIM.COM",NA,NA,NA,110060131539
"15201MCCNW10948","MCCONWAY & TORLEY LLC PLT 1801","109 48TH ST","PITTSBURGH","ALLEGHENY",42003,"PA",15201,3,0,"MCCONWAY & TORLEY LLC PLT 1801","109 48TH ST","PITTSBURGH","PA",NA,NA,"15201","C",NA,NA,"081323613","ARCOSA INC",402844,795751,40.478889,79.964167,150,"UN","UN","1","U","1010",0,"JERI SHULL",6157928320,"JERI.SHULL@ARCOSA.COM",NA,"ARCOSA INC",28288,110000329458
"1501WTHLNC2PRES","NORTHEAST PAVING BRIDGEVILLE PLANT","2 PRESTLEY ROAD","BRIDGEVILLE","ALLEGHENY",42003,"PA",15017,3,0,"NORTHEAST PAVING BRIDGEVILLE PLANT","290 BILMAR DRIVE, 3RD FLOOR","PITTSBURGH","PA",NA,NA,"15205","C",NA,NA,"116894157","EUROVIA ATLANTIC COAST LLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"BRAD REGNER",4128753370,"BRAD.REGNER@EUROVIA.US",NA,"EUROVIA ATLANTIC COAST LLC",NA,110055233019
"15049WTSNS616HI","WATSON STANDARD CO HARWICK PLANT","616 HITE RD","HARWICK","ALLEGHENY",42003,"PA",15049,3,0,"WATSON STANDARD CO HARWICK PLANT","616 HITE ROAD","HARWICK","PA",NA,NA,"15049","C",NA,NA,"834950552","WATSON INDUSTRIES INC",403316,794836,40.555,79.810278,500,"UN",NA,"1","U","1010",1,"WATSON STANDARD",7242751000,"RHUSKULIAK@WATSONSTANDARD.COM",NA,"WATSON INDUSTRIES INC",NA,110007758284
"1512WLFRGD481BU","LAFARGE - DUQUESNE SLAG","4810 BUTTERMILK HOLLOW ROAD","WEST MIFFLIN","ALLEGHENY",42003,"PA",15122,3,0,"LAFARGE - DUQUESNE SLAG","4810 BUTTERMILK HOLLOW RD","WEST MIFFLIN","PA",NA,NA,"15122","C",NA,NA,"067568246","REDLAND QUARRIES NY INC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"TONY DISTEFANO",7165836789,"TONY.DISTEFANO@LAFARGEHOLCIM.COM",NA,"LAFARGEHOLCIM NORTH AMERICA INC",NA,110001060244
"15225SHNNG200NE","SHENANGO INC","200 NEVILLE RD","PITTSBURGH","ALLEGHENY",42003,"PA",15225,3,0,"SHENANGO INC","200 NEVILLE RD","PITTSBURGH","PA",NA,NA,"15225","C",NA,NA,"876235490","DTE ENERGY CO",402948,800432,40.5083,80.1267,150,"A1","PG","1","J","1000",0,"ROBERT SANCH",7343025383,"ROBERT.SANCH@DTEENERGY.COM",NA,"DTE ENERGY CO",NA,110000744874
"15017GNRLLMAYER","GE CO BRIDGEVILLE GLASS PLANT","540 MAYER ST","BRIDGEVILLE","ALLEGHENY",42003,"PA",15017,3,0,"GE CO BRIDGEVILLE GLASS PLANT","540 MAYER ST","BRIDGEVILLE","PA",NA,NA,"15017","C",NA,NA,"001367960","GENERAL ELECTRIC CO (GE CO)",402121,800620,40.365278,80.105556,500,"UN","UN","1","U","1010",0,"BARRY HALLOCK",8287028382,"BARRYH.HALLOCK@GE.COM",NA,"GENERAL ELECTRIC CO (GE CO)",NA,110000328752
"15017DYNMT600MA","CARPENTER POWDER PRODUCTS INC","682 MAYER ST","BRIDGEVILLE","ALLEGHENY",42003,"PA",15017,3,0,"CARPENTER POWDER PRODUCTS INC","600 MAYER ST","BRIDGEVILLE","PA",NA,NA,"15017","C",NA,NA,"002344315","CARPENTER TECHNOLOGY CORP",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"DAVID GRAF",4843369249,"DGRAF@CARTECH.COM",NA,"CARPENTER TECHNOLOGY CORP",NA,110000740039
"15051MRCNRSTATE","KINDER MORGAN TRANSMIX CO LLC","918 RT 910","INDIANOLA","ALLEGHENY",42003,"PA",15051,3,0,"KINDER MORGAN TRANSMIX CO LLC","PO BOX 840","INDIANOLA","PA",NA,NA,"15051","C",NA,NA,NA,"KINDER MORGAN",403417,795152,40.571389,79.864444,11000,"UN","UN","1","U","1000",0,"RICHARD KREJCI",7707514157,"RICK_KREJCI@KINDERMORGAN.COM",NA,"KINDER MORGAN",NA,110000747568
"1513WBRNNT185AB","BRENNTAG NORTHEAST OAKMONT FACILITY","1085 ALLEGHENY AVE","OAKMONT","ALLEGHENY",42003,"PA",15139,3,0,"BRENNTAG NORTHEAST OAKMONT FACILITY","81 W. HULLER LANE","READING","PA",NA,NA,"19605","C",NA,NA,"092963644","BRENNTAG N.A. INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"RICHARD STANLEY",6109169369,"RSTANLEY@BRENNTAG.COM",NA,NA,NA,110070595916
"1502WCRTSS1WRIG","CURTISS WRIGHT ELECTRO MECH CORP","1000 WRIGHT WAY","CHESWICK","ALLEGHENY",42003,"PA",15024,3,0,"CURTISS WRIGHT ELECTRO MECH CORP","1000 WRIGHT WAY","CHESWICK","PA",NA,NA,"15024","C",NA,NA,"002013522","CURTISS-WRIGHT CORP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"HEATHER LIST",7242755755,"HLIST@CURTISSWRIGHT.COM",NA,"CURTISS-WRIGHT CORP",NA,110064209351
"1523WBRNGS63ALP","BEARING SVC CO","630 ALPHA DR RIDC PARK","PITTSBURGH","ALLEGHENY",42003,"PA",15238,3,0,"BEARING SVC CO","630 ALPHA DR RIDC PARK","PITTSBURGH","PA",NA,NA,"15238","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"RYAN BANKS",4127264549,"RBANKS@BEARING-SERVICE.COM",NA,NA,3040,NA
"1511WTHRML5NRTH","THERMAL TRANSFER CORP","50 N LINDEN ST","DUQUESNE","ALLEGHENY",42003,"PA",15110,3,0,"THERMAL TRANSFER CORP","50 N LINDEN ST","DUQUESNE","PA",NA,NA,"15110","C",NA,NA,"612626675","WABTEC CORP",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"BRANDON KAMEG",4122652813,"BKAMEG@WABTEC.COM",NA,"WABTEC CORP",NA,110070281222
"1513WBPNCM149NB","BPI INC-MCKEES ROCKS PA PLANT","149 NICHOL AVE","MC KEES ROCKS","ALLEGHENY",42003,"PA",15136,3,0,"BPI INC-MCKEES ROCKS PA PLANT","BPI, INC","PITTSBURGH","PA",NA,NA,"15221","C",NA,NA,"074623968","BPI INC (BY PRODUCT INDUSTRIES INC)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"JOE QUIGLEY",4123718554,"JOEQ@BPIMINERALS.COM",NA,"BPI INC",NA,110063667884
"1508WWRLDW6THCE","RESCO PRODUCTS INC","6TH & CENTER ST","TARENTUM","ALLEGHENY",42003,"PA",15084,3,0,"RESCO PRODUCTS INC","P. O. BOX  28","TARENTUM","PA",NA,NA,"15084","C",NA,NA,"002324655","RESCO PRODUCTS INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MICHAEL SKINNER",7242448800,"MIKE.SKINNER@RESCOPRODUCTS.COM",NA,"RESCO PRODUCTS INC",NA,110059464887
"1510WSDDSF316DE","US DOD USAF 911TH AIRLIFT WING","2475 DEFENSE AVE","CORAOPOLIS","ALLEGHENY",42003,"PA",15108,3,0,"US DOD USAF 911TH AIRLIFT WING","911 AIRLIFT WING, PITTSBURGH IAP ARS","CORAOPOLIS","PA",NA,NA,"151084402","F","DOD",NA,NA,"US DEPARTMENT OF DEFENSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MARK WINKLOSKY",4124748511,"MARK.WINKLOSKY.1@US.AF.MIL",NA,"US DEPARTMENT OF DEFENSE",NA,110067123071
"1514WTHLNC1SHER","NORTHEAST PAVING SPRINGDALE PLANT","1000 SHEROSKY WAY","SPRINGDALE","ALLEGHENY",42003,"PA",15144,3,0,"NORTHEAST PAVING SPRINGDALE PLANT","290 BILMAR DRIVE","PITTSBURGH","PA",NA,NA,"15144","C",NA,NA,"116894157","EUROVIA ATLANTIC COAST LLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"BRAD REGNER",4128753370,"BRAD.REGNER@EUROVIA.US",NA,"EUROVIA ATLANTIC COAST LLC",NA,110067129930
"15025SSCLR400ST","USS-CLAIRTON PLANT","400 STATE ST MS 71","CLAIRTON","ALLEGHENY",42003,"PA",15025,3,0,"USS-CLAIRTON PLANT","400 STATE ST MS 71","CLAIRTON","PA",NA,NA,"15025","C",NA,NA,"029990699","US STEEL CORP",401825,795230,40.306944,79.875,150,"UN","UN","1","U","1010",0,"MEGHAN COX",4124336777,"MMCOX@USS.COM",NA,"US STEEL CORP",NA,110042043384
"1512WSMNSN7EWAT","SIEMENS INDUSTRY INC","700 E WATERFRONT DR","MUNHALL","ALLEGHENY",42003,"PA",15120,3,0,"SIEMENS INDUSTRY INC","700 E WATERFRONT DR","MUNHALL","PA",NA,NA,"15120","C",NA,NA,"019044650","SIEMENS CORP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CHRISTINE HIGDON",5025948175,"CHRISTINE.HIGDON@SIEMENS.COM",NA,"SIEMENS CORP",NA,110064444980
"1513WPVSNLNICHL","PVS NOLWOOD CHEMICALS INC","148 NICHOL AVE - MRIE BLDG 162/163/164","MC KEES ROCKS","ALLEGHENY",42003,"PA",15136,3,0,"PVS NOLWOOD CHEMICALS INC","148 NICHOL AVE - MRIE BLDG 162/163/164","MC KEES ROCKS","PA",NA,NA,"15136","C",NA,NA,"004912309","PVS CHEMICALS INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"DICK O'NEIL",3139211200,"DONEIL@PVSCHEMICALS.COM",NA,"PVS CHEMICALS INC",2802,110064851003
"1513WJBBLN18NIC","PVS NOLWOOD CHEMICALS INC","180 NICHOL AVE","MC KEES ROCKS","ALLEGHENY",42003,"PA",15136,3,0,"PVS NOLWOOD CHEMICALS INC","180 NICHOL AVE","MC KEES ROCKS","PA",NA,NA,"15136","C",NA,NA,"004912309","PVS CHEMICALS INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"STEVEN CRETSINGER",3132720993,"SCRETSINGER@PVSCHEMICALS.COM",NA,"PVS CHEMICALS INC",2518,110069232351
"1520WNDSTR1LIFE","INDUSTRIAL SCIENTIFIC","1 LIFE WAY","PITTSBURGH","ALLEGHENY",42003,"PA",15205,3,0,"INDUSTRIAL SCIENTIFIC","1 LIFE WAY","PITTSBURGH","PA",NA,NA,"15205","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"DARRIN BACHY",4124901802,"PRDDEB@INDSCI.COM",NA,NA,NA,110064457467
